,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum
544,2001-09-19,25.6,10.4,19.0,0.0
545,2001-09-20,29.3,12.0,21.1,0.0
546,2001-09-21,22.1,10.7,16.9,0.3
547,2001-09-22,20.5,5.5,14.2,0.0
548,2001-09-23,20.8,6.3,14.0,0.0
549,2001-09-24,22.6,7.1,15.4,0.0
550,2001-09-25,21.6,6.5,14.7,0.0
551,2001-09-26,24.3,5.9,17.3,0.0
552,2001-09-27,23.2,11.0,17.0,0.0
553,2001-09-28,21.1,8.0,15.4,0.0
554,2001-09-29,23.2,7.4,16.1,0.0
555,2001-09-30,22.9,7.7,16.0,0.0
556,2001-10-01,19.1,4.6,12.9,0.0
557,2001-10-02,20.4,4.0,13.0,0.0
558,2001-10-03,20.0,3.3,12.7,0.0
559,2001-10-04,19.9,1.1,12.1,0.0
560,2001-10-05,20.4,6.0,14.0,0.0
561,2001-10-06,22.8,6.1,14.6,0.0
562,2001-10-07,14.3,2.1,8.6,0.0
563,2001-10-08,18.9,1.6,11.3,0.0
564,2001-10-09,19.6,3.3,11.9,0.0
565,2001-10-10,20.7,3.6,13.9,0.0
566,2001-10-11,19.4,7.8,12.9,0.0
567,2001-10-12,12.8,3.1,6.8,2.9
568,2001-10-13,8.0,0.2,4.5,2.6
569,2001-10-14,11.2,-0.5,5.4,0.0
570,2001-10-15,13.3,-0.6,6.9,0.0
571,2001-10-16,14.1,-0.5,7.1,0.0
572,2001-10-17,16.2,0.0,8.1,0.0
573,2001-10-18,17.0,-0.1,8.1,0.0
574,2001-10-19,13.9,-0.3,6.7,0.0
575,2001-10-20,16.6,-0.5,8.9,0.0
576,2001-10-21,18.0,2.4,10.6,0.0
577,2001-10-22,16.1,3.2,9.4,0.1
578,2001-10-23,17.6,1.1,9.9,0.0
579,2001-10-24,21.7,2.9,13.0,0.0
580,2001-10-25,13.1,3.1,8.2,0.0
581,2001-10-26,13.9,1.3,7.4,0.0
582,2001-10-27,16.3,0.9,8.9,0.0
583,2001-10-28,15.5,-0.1,7.5,0.0
584,2001-10-29,11.2,-1.3,5.1,0.0
585,2001-10-30,9.7,-2.0,3.4,0.0
586,2001-10-31,12.4,-2.1,5.2,0.0
587,2001-11-01,11.8,-2.3,5.3,0.0
588,2001-11-02,10.0,-2.5,4.1,0.0
589,2001-11-03,9.2,-3.1,2.7,0.0
590,2001-11-04,8.5,-7.1,0.8,0.0
591,2001-11-05,10.9,-7.3,3.4,0.0
592,2001-11-06,10.7,-5.1,3.6,0.0
593,2001-11-07,9.7,-5.4,2.2,0.0
594,2001-11-08,10.7,-6.4,2.9,0.0
595,2001-11-09,11.4,-3.6,3.6,0.0
596,2001-11-10,10.8,-4.0,3.3,0.0
597,2001-11-11,8.0,-3.9,2.4,0.0
598,2001-11-12,9.0,-5.5,1.7,0.0
599,2001-11-13,10.8,-5.9,3.0,0.0
600,2001-11-14,10.3,-4.7,2.5,0.0
601,2001-11-15,9.1,-5.4,1.7,0.0
602,2001-11-16,9.7,-6.8,1.4,0.0
603,2001-11-17,9.9,-5.2,2.6,0.0
604,2001-11-18,9.6,-5.4,1.9,0.0
605,2001-11-19,10.4,-6.0,2.0,0.0
606,2001-11-20,9.9,-6.7,3.0,0.0
607,2001-11-21,7.8,-5.8,0.9,0.0
608,2001-11-22,6.8,-6.5,0.5,0.0
609,2001-11-23,8.3,-3.9,1.5,0.0
610,2001-11-24,5.3,-5.5,-0.4,0.0
611,2001-11-25,4.2,-7.8,-1.9,0.0
612,2001-11-26,3.9,-8.4,-1.9,0.0
613,2001-11-27,3.7,-8.5,-1.5,0.4
614,2001-11-28,3.3,-9.0,-2.7,0.9
615,2001-11-29,1.8,-10.1,-5.2,0.0
616,2001-11-30,-1.0,-11.8,-6.0,0.0
617,2001-12-01,-2.7,-12.8,-8.3,0.0
618,2001-12-02,-2.7,-13.6,-8.3,0.0
619,2001-12-03,-3.1,-15.2,-8.5,0.0
620,2001-12-04,-6.1,-19.1,-12.2,0.0
621,2001-12-05,-6.3,-20.5,-13.4,0.0
622,2001-12-06,-5.8,-18.1,-11.6,0.0
623,2001-12-07,-5.6,-19.4,-11.7,0.0
624,2001-12-08,-3.4,-17.8,-9.7,0.0
625,2001-12-09,-2.8,-14.2,-8.7,0.1
626,2001-12-10,-7.7,-17.5,-12.6,0.0
627,2001-12-11,-15.6,-26.8,-20.1,0.0
628,2001-12-12,-13.3,-28.2,-20.0,0.0
629,2001-12-13,-11.2,-26.0,-17.6,0.0
630,2001-12-14,-9.2,-21.7,-15.5,0.0
631,2001-12-15,-8.5,-20.8,-14.3,0.0
632,2001-12-16,-7.1,-19.5,-13.5,0.0
633,2001-12-17,-5.9,-19.5,-13.1,0.0
634,2001-12-18,-8.5,-22.7,-14.9,0.0
635,2001-12-19,-7.7,-23.4,-16.0,0.0
636,2001-12-20,-7.1,-21.3,-13.7,0.0
637,2001-12-21,-3.8,-17.6,-10.2,0.0
638,2001-12-22,-3.7,-17.2,-9.8,0.0
639,2001-12-23,-4.4,-13.6,-8.9,0.0
640,2001-12-24,-4.1,-17.2,-10.0,0.0
641,2001-12-25,-4.9,-17.9,-9.8,0.0
642,2001-12-26,-3.8,-16.2,-9.9,0.0
643,2001-12-27,-2.5,-17.1,-9.2,0.0
644,2001-12-28,-2.4,-15.9,-9.6,0.0
645,2001-12-29,-2.6,-14.8,-8.8,0.0
646,2001-12-30,-2.7,-14.2,-8.3,0.0
647,2001-12-31,-3.1,-14.4,-9.1,0.0
648,2002-01-01,-0.1,-15.0,-6.9,0.0
649,2002-01-02,1.4,-11.5,-5.0,0.0
650,2002-01-03,1.9,-11.2,-4.8,0.0
651,2002-01-04,2.4,-10.3,-4.6,0.0
652,2002-01-05,2.4,-10.7,-4.5,0.0
653,2002-01-06,3.0,-11.0,-4.2,0.0
654,2002-01-07,3.2,-11.8,-4.0,0.0
655,2002-01-08,2.8,-9.0,-3.7,0.0
656,2002-01-09,5.6,-9.0,-2.5,0.0
657,2002-01-10,5.1,-10.4,-3.7,0.0
658,2002-01-11,2.3,-10.1,-3.4,0.0
659,2002-01-12,3.7,-8.4,-3.1,0.0
660,2002-01-13,-1.2,-7.4,-3.8,1.9
661,2002-01-14,0.2,-12.0,-5.0,1.1
662,2002-01-15,-2.2,-14.7,-8.9,0.0
663,2002-01-16,-3.1,-15.2,-9.4,0.0
664,2002-01-17,-2.2,-13.0,-7.3,0.0
665,2002-01-18,-2.7,-12.3,-7.4,0.0
666,2002-01-19,-2.1,-14.1,-7.6,0.0
667,2002-01-20,-2.8,-14.6,-9.0,0.0
668,2002-01-21,-3.0,-17.8,-9.7,0.0
669,2002-01-22,-3.5,-18.9,-10.3,0.0
670,2002-01-23,-3.6,-17.2,-10.4,0.0
671,2002-01-24,-3.3,-16.8,-9.4,0.0
672,2002-01-25,-3.4,-16.5,-8.4,0.0
673,2002-01-26,-3.2,-16.8,-8.4,0.0
674,2002-01-27,-3.4,-18.4,-9.8,0.0
675,2002-01-28,-2.5,-17.4,-8.9,0.0
676,2002-01-29,-2.2,-16.1,-8.4,0.0
677,2002-01-30,-2.6,-17.0,-9.6,0.0
678,2002-01-31,-0.6,-17.4,-8.6,0.0
679,2002-02-01,0.2,-18.0,-7.6,0.0
680,2002-02-02,0.5,-15.2,-6.7,0.0
681,2002-02-03,-0.2,-15.8,-6.1,0.0
682,2002-02-04,1.3,-12.2,-5.4,0.0
683,2002-02-05,2.7,-13.7,-4.5,0.0
684,2002-02-06,1.7,-10.3,-4.3,0.0
685,2002-02-07,2.6,-11.5,-4.3,0.0
686,2002-02-08,1.0,-11.6,-4.6,0.0
687,2002-02-09,3.3,-10.9,-3.3,0.0
688,2002-02-10,3.9,-11.2,-3.0,0.0
689,2002-02-11,5.1,-11.7,-3.1,0.0
690,2002-02-12,3.3,-13.4,-2.9,0.0
691,2002-02-13,5.0,-7.4,-0.8,0.0
692,2002-02-14,6.6,-8.4,-0.8,0.0
693,2002-02-15,7.7,-9.4,0.0,0.0
694,2002-02-16,9.7,-8.0,1.6,0.0
695,2002-02-17,9.6,-6.7,2.5,0.0
696,2002-02-18,11.1,-4.5,3.6,0.0
697,2002-02-19,9.5,-5.7,2.3,0.0
698,2002-02-20,11.7,-6.3,3.6,0.0
699,2002-02-21,8.1,-4.7,1.9,0.0
700,2002-02-22,10.1,-5.2,2.3,0.0
701,2002-02-23,6.3,-9.1,-1.2,0.0
702,2002-02-24,1.8,-10.8,-3.8,0.0
703,2002-02-25,4.9,-9.7,-1.3,0.0
704,2002-02-26,6.1,-10.8,-0.8,0.0
705,2002-02-27,7.6,-8.4,0.3,0.0
706,2002-02-28,7.4,-8.0,0.4,0.0
707,2002-03-01,5.9,-8.3,-1.0,0.0
708,2002-03-02,3.0,-11.3,-3.7,0.0
709,2002-03-03,1.4,-12.1,-4.9,0.0
710,2002-03-04,5.3,-12.4,-1.6,0.0
711,2002-03-05,9.3,-8.1,2.2,0.0
712,2002-03-06,11.3,-4.6,3.6,0.0
713,2002-03-07,12.6,-5.2,4.9,0.0
714,2002-03-08,11.5,-4.4,4.5,0.0
715,2002-03-09,13.6,-2.4,6.5,0.0
716,2002-03-10,14.5,-2.1,7.5,0.0
717,2002-03-11,13.2,-2.9,5.7,0.0
718,2002-03-12,15.4,-3.5,7.1,0.0
719,2002-03-13,13.0,-1.9,5.8,0.0
720,2002-03-14,11.2,-2.1,4.9,0.0
721,2002-03-15,8.7,-6.3,2.0,0.0
722,2002-03-16,8.1,-5.8,1.9,0.0
723,2002-03-17,14.7,-4.9,6.9,0.0
724,2002-03-18,19.6,-0.3,11.1,0.0
725,2002-03-19,3.1,-10.1,-1.2,0.0
726,2002-03-20,8.4,-11.0,1.9,0.0
727,2002-03-21,7.1,-9.4,0.4,0.0
728,2002-03-22,10.2,-10.0,4.2,0.0
729,2002-03-23,13.6,-2.9,6.5,0.0
730,2002-03-24,14.4,-3.9,8.4,0.0
731,2002-03-25,17.5,1.6,10.3,0.0
732,2002-03-26,13.6,3.5,8.8,0.0
733,2002-03-27,15.6,4.2,10.9,0.0
734,2002-03-28,14.9,1.5,9.2,0.0
735,2002-03-29,16.5,0.4,9.8,0.0
736,2002-03-30,21.8,0.8,13.1,0.0
737,2002-03-31,23.0,3.8,14.3,0.0
738,2002-04-01,22.3,5.3,14.7,0.0
739,2002-04-02,19.7,7.6,13.4,0.0
740,2002-04-03,16.2,4.2,11.2,0.0
741,2002-04-04,20.3,1.2,11.7,0.0
742,2002-04-05,8.6,-0.9,4.0,0.0
743,2002-04-06,8.4,-6.4,2.9,0.0
744,2002-04-07,12.1,-6.8,5.2,0.0
745,2002-04-08,13.5,-0.3,8.7,0.0
746,2002-04-09,16.6,3.3,10.6,0.0
747,2002-04-10,18.4,2.8,11.6,0.0
748,2002-04-11,22.9,3.8,16.5,0.0
749,2002-04-12,25.7,11.3,19.7,0.0
750,2002-04-13,13.8,0.5,7.6,0.0
751,2002-04-14,11.9,-3.5,4.9,0.5
752,2002-04-15,10.0,-3.7,4.4,0.0
753,2002-04-16,15.1,-0.4,9.2,0.0
754,2002-04-17,18.3,1.1,12.5,0.0
755,2002-04-18,22.8,7.1,16.9,0.0
756,2002-04-19,25.9,8.7,18.2,0.0
757,2002-04-20,19.3,6.2,14.4,0.2
758,2002-04-21,7.8,-1.8,4.4,4.0
759,2002-04-22,13.5,-0.4,8.0,0.0
760,2002-04-23,20.3,4.4,13.2,0.0
761,2002-04-24,20.8,5.6,14.4,0.0
762,2002-04-25,23.5,8.0,17.0,0.0
763,2002-04-26,22.7,10.2,17.2,0.0
764,2002-04-27,20.7,7.1,15.3,0.0
765,2002-04-28,24.7,7.8,18.6,0.0
766,2002-04-29,24.8,9.4,18.9,0.0
767,2002-04-30,14.8,4.7,9.5,3.7
768,2002-05-01,13.7,4.1,9.7,0.8
769,2002-05-02,16.7,3.7,11.1,0.0
770,2002-05-03,19.6,5.5,13.7,0.0
771,2002-05-04,20.0,7.1,14.9,0.1
772,2002-05-05,15.7,1.9,10.2,0.6
773,2002-05-06,19.9,2.6,13.6,0.0
774,2002-05-07,22.7,7.3,16.6,0.0
775,2002-05-08,25.2,10.4,18.9,0.0
776,2002-05-09,25.2,11.0,19.4,0.0
777,2002-05-10,27.0,11.5,19.9,0.3
778,2002-05-11,21.7,8.5,16.2,0.0
779,2002-05-12,23.3,9.3,18.2,0.0
780,2002-05-13,27.4,12.1,21.8,0.0
781,2002-05-14,31.3,14.6,25.1,0.0
782,2002-05-15,35.9,17.3,28.8,0.0
783,2002-05-16,29.0,14.8,22.4,0.0
784,2002-05-17,24.3,10.3,19.5,0.0
785,2002-05-18,24.3,7.5,14.9,0.0
786,2002-05-19,20.3,8.0,14.8,0.0
787,2002-05-20,23.6,8.3,17.1,0.0
788,2002-05-21,22.6,9.6,17.5,0.0
789,2002-05-22,19.6,8.2,15.6,0.2
790,2002-05-23,23.6,9.8,17.8,0.0
791,2002-05-24,26.8,11.7,21.0,0.0
792,2002-05-25,28.4,14.9,23.2,0.0
793,2002-05-26,30.0,16.4,24.7,0.0
794,2002-05-27,31.0,16.7,25.7,0.0
795,2002-05-28,33.1,14.9,26.6,0.0
796,2002-05-29,35.0,16.7,28.5,0.0
797,2002-05-30,36.0,20.6,29.5,0.0
798,2002-05-31,34.7,22.0,29.1,0.0
799,2002-06-01,31.3,20.7,26.6,0.0
800,2002-06-02,33.4,21.0,27.6,0.0
801,2002-06-03,33.6,20.1,27.9,0.0
802,2002-06-04,34.6,19.3,28.1,0.0
803,2002-06-05,34.1,20.4,27.6,0.0
804,2002-06-06,32.0,19.9,26.7,0.0
805,2002-06-07,20.6,10.4,16.5,2.5
806,2002-06-08,19.8,9.3,15.7,0.1
807,2002-06-09,25.4,11.1,19.7,0.0
808,2002-06-10,30.3,15.0,24.3,0.0
809,2002-06-11,32.6,18.1,26.6,0.0
810,2002-06-12,33.4,19.3,26.8,0.2
811,2002-06-13,33.7,19.3,27.4,0.0
812,2002-06-14,33.8,20.3,27.9,0.0
813,2002-06-15,35.4,21.1,29.3,0.0
814,2002-06-16,30.8,21.8,27.1,0.0
815,2002-06-17,32.4,20.4,27.0,0.0
816,2002-06-18,31.0,14.3,23.1,13.0
817,2002-06-19,20.0,12.5,16.5,0.5
818,2002-06-20,22.9,10.8,17.5,0.0
819,2002-06-21,25.1,11.3,19.2,0.2
820,2002-06-22,27.4,13.0,21.0,0.0
821,2002-06-23,32.7,16.1,25.8,0.0
822,2002-06-24,36.0,19.0,29.4,0.0
823,2002-06-25,31.9,17.0,26.0,0.0
824,2002-06-26,32.8,18.4,26.5,0.0
825,2002-06-27,33.3,19.2,27.5,0.0
826,2002-06-28,33.5,20.4,28.2,0.0
827,2002-06-29,35.3,21.3,29.2,0.0
828,2002-06-30,34.7,21.0,29.0,0.0
829,2002-07-01,33.4,20.2,28.4,0.0
830,2002-07-02,34.6,19.3,28.7,0.0
831,2002-07-03,36.2,19.9,29.2,0.0
832,2002-07-04,28.7,16.6,22.5,0.7
833,2002-07-05,21.9,16.7,19.3,4.1
834,2002-07-06,25.4,14.7,21.3,0.0
835,2002-07-07,30.1,16.0,24.9,0.0
836,2002-07-08,30.7,19.2,26.2,0.0
837,2002-07-09,32.1,18.9,26.9,0.0
838,2002-07-10,34.7,19.8,28.5,0.0
839,2002-07-11,35.3,22.1,29.4,0.0
840,2002-07-12,31.9,17.4,25.6,0.0
841,2002-07-13,32.2,18.5,26.8,0.0
842,2002-07-14,34.8,21.0,29.4,0.0
843,2002-07-15,37.0,25.4,31.7,0.0
844,2002-07-16,31.8,21.1,27.6,0.0
845,2002-07-17,34.9,22.3,29.9,0.0
846,2002-07-18,36.2,20.7,30.1,0.0
847,2002-07-19,36.8,21.9,31.5,0.0
848,2002-07-20,35.6,23.1,30.8,0.0
849,2002-07-21,34.9,23.1,30.0,0.0
850,2002-07-22,37.8,24.1,31.6,0.0
851,2002-07-23,37.7,22.8,31.2,0.0
852,2002-07-24,38.0,21.1,31.4,0.0
853,2002-07-25,32.6,20.6,26.7,0.0
854,2002-07-26,34.5,21.3,28.4,0.0
855,2002-07-27,35.2,21.6,29.4,0.0
856,2002-07-28,34.3,21.2,29.1,0.0
857,2002-07-29,36.7,21.8,31.3,0.0
858,2002-07-30,31.7,18.8,25.7,0.0
859,2002-07-31,32.3,19.1,26.7,0.0
860,2002-08-01,35.3,20.5,29.3,0.0
861,2002-08-02,36.0,21.6,30.2,0.0
862,2002-08-03,36.8,22.2,30.5,0.0
863,2002-08-04,36.9,22.7,31.0,0.0
864,2002-08-05,37.8,24.2,32.0,0.0
865,2002-08-06,34.3,21.2,28.5,0.0
866,2002-08-07,33.8,20.0,28.0,0.0
867,2002-08-08,34.9,20.6,29.1,0.0
868,2002-08-09,30.1,20.4,25.7,0.0
869,2002-08-10,29.2,17.1,24.8,0.3
870,2002-08-11,31.3,17.7,26.0,0.0
871,2002-08-12,32.5,19.5,27.3,0.0
872,2002-08-13,34.8,20.1,28.3,0.0
873,2002-08-14,36.5,20.7,29.1,0.0
874,2002-08-15,37.3,21.3,29.8,0.0
875,2002-08-16,37.3,21.6,30.8,0.0
876,2002-08-17,34.7,20.8,28.6,0.0
877,2002-08-18,34.8,20.5,29.1,0.0
878,2002-08-19,35.7,18.8,28.7,0.0
879,2002-08-20,35.9,18.4,28.8,0.0
880,2002-08-21,36.3,18.4,29.6,0.0
881,2002-08-22,35.4,18.7,27.7,0.0
882,2002-08-23,32.2,17.2,25.8,0.0
883,2002-08-24,31.7,15.6,25.3,0.0
884,2002-08-25,33.3,15.6,26.4,0.0
885,2002-08-26,34.5,16.1,27.8,0.0
886,2002-08-27,29.3,13.9,22.7,0.0
887,2002-08-28,29.7,13.8,22.7,0.0
888,2002-08-29,32.4,13.9,25.5,0.0
889,2002-08-30,33.8,16.5,26.0,0.0
890,2002-08-31,29.3,14.5,23.0,0.0
891,2002-09-01,26.3,14.2,20.8,0.0
892,2002-09-02,25.0,13.4,19.8,0.2
893,2002-09-03,27.2,13.7,20.9,0.0
894,2002-09-04,30.3,14.6,23.7,0.0
895,2002-09-05,22.0,14.3,19.0,0.0
896,2002-09-06,25.4,13.6,20.2,0.0
897,2002-09-07,24.5,10.9,18.0,0.0
898,2002-09-08,19.8,11.0,15.8,0.0
899,2002-09-09,22.9,9.0,17.0,0.0
900,2002-09-10,22.1,8.8,16.5,0.0
901,2002-09-11,22.9,9.2,17.0,0.0
902,2002-09-12,24.9,10.2,19.3,0.0
903,2002-09-13,26.8,13.4,21.5,0.0
904,2002-09-14,29.4,14.4,22.6,0.0
905,2002-09-15,30.3,13.3,23.0,0.0
906,2002-09-16,26.0,9.0,16.5,0.0
907,2002-09-17,17.0,6.7,11.9,0.0
908,2002-09-18,20.7,5.6,13.8,0.0
909,2002-09-19,20.5,3.6,13.4,0.0
910,2002-09-20,22.8,2.7,15.4,0.0
911,2002-09-21,24.9,8.4,18.1,0.0
912,2002-09-22,24.5,11.3,17.9,0.0
913,2002-09-23,25.8,8.1,18.3,0.0
914,2002-09-24,25.1,8.3,18.1,0.0
915,2002-09-25,20.1,6.6,14.4,0.0
916,2002-09-26,22.2,5.8,15.2,0.0
917,2002-09-27,24.4,5.8,17.3,0.0
918,2002-09-28,24.5,8.1,17.2,0.0
919,2002-09-29,25.5,7.6,18.4,0.0
920,2002-09-30,23.6,9.2,17.1,0.0
921,2002-10-01,26.3,8.7,18.5,0.0
922,2002-10-02,26.2,9.3,18.3,0.0
923,2002-10-03,20.4,4.2,13.3,0.0
924,2002-10-04,20.6,3.2,12.6,0.0
925,2002-10-05,22.6,3.6,15.1,0.0
926,2002-10-06,25.2,7.4,17.3,0.0
927,2002-10-07,25.6,7.7,17.2,0.0
928,2002-10-08,25.2,7.3,17.4,0.0
929,2002-10-09,15.2,4.1,10.3,0.0
930,2002-10-10,20.4,3.8,13.8,0.0
931,2002-10-11,17.6,2.4,11.3,0.0
932,2002-10-12,19.5,2.0,12.6,0.0
933,2002-10-13,20.6,5.7,13.9,0.0
934,2002-10-14,24.7,6.9,16.5,0.0
935,2002-10-15,21.1,5.8,13.3,0.0
936,2002-10-16,13.8,2.9,7.9,0.0
937,2002-10-17,11.0,-2.0,4.9,0.0
938,2002-10-18,11.2,-2.5,4.9,0.0
939,2002-10-19,10.8,-1.2,4.3,0.0
940,2002-10-20,10.2,-1.3,5.4,0.0
941,2002-10-21,8.8,-2.8,3.0,0.0
942,2002-10-22,10.8,-3.1,4.7,0.0
943,2002-10-23,12.9,-1.0,6.7,0.0
944,2002-10-24,14.2,-1.3,6.6,0.0
945,2002-10-25,14.3,-2.5,6.5,0.0
946,2002-10-26,15.7,-1.8,7.5,0.0
947,2002-10-27,14.2,-1.4,7.4,0.0
948,2002-10-28,12.6,0.1,6.4,0.0
949,2002-10-29,12.6,-1.1,6.6,0.0
950,2002-10-30,11.5,0.4,5.4,0.0
951,2002-10-31,9.7,-4.8,2.9,0.0
952,2002-11-01,9.8,-5.5,2.8,0.0
953,2002-11-02,11.1,-3.6,3.7,0.0
954,2002-11-03,13.1,-3.9,4.8,0.0
955,2002-11-04,12.9,-1.6,5.5,0.0
956,2002-11-05,12.6,-2.3,5.2,0.0
957,2002-11-06,12.4,-2.8,5.0,0.0
958,2002-11-07,12.8,-3.6,4.7,0.0
959,2002-11-08,13.1,-3.1,5.7,0.0
960,2002-11-09,12.1,-2.6,5.2,0.0
961,2002-11-10,8.4,-2.5,2.7,0.0
962,2002-11-11,8.6,-6.0,1.9,0.0
963,2002-11-12,9.6,-6.5,2.3,0.0
964,2002-11-13,8.8,-5.3,1.8,0.0
965,2002-11-14,10.0,-5.7,2.9,0.0
966,2002-11-15,10.1,-5.0,2.8,0.0
967,2002-11-16,8.3,-5.6,2.3,0.0
968,2002-11-17,5.9,-4.8,0.5,0.0
969,2002-11-18,3.8,-8.4,-2.3,0.0
970,2002-11-19,5.4,-8.7,-1.2,0.0
971,2002-11-20,7.4,-4.8,1.0,0.0
972,2002-11-21,4.3,-4.4,-0.1,1.7
973,2002-11-22,2.3,-7.7,-2.0,0.0
974,2002-11-23,3.1,-8.9,-2.9,0.0
975,2002-11-24,4.4,-9.1,-2.4,0.0
976,2002-11-25,5.3,-8.7,-2.0,0.0
977,2002-11-26,6.0,-8.0,-1.2,0.0
978,2002-11-27,3.2,-8.0,-1.8,0.0
979,2002-11-28,2.8,-9.3,-2.7,0.0
980,2002-11-29,2.7,-11.1,-3.6,0.0
981,2002-11-30,3.0,-8.0,-2.8,0.0
982,2002-12-01,2.1,-8.2,-3.0,0.0
983,2002-12-02,4.5,-8.2,-2.0,0.0
984,2002-12-03,-0.1,-9.5,-4.9,0.0
985,2002-12-04,-2.4,-10.7,-6.9,0.0
986,2002-12-05,-4.2,-12.0,-8.0,0.0
987,2002-12-06,-6.1,-14.6,-9.5,0.0
988,2002-12-07,-4.6,-16.8,-10.8,0.0
989,2002-12-08,-3.5,-17.4,-9.6,0.0
990,2002-12-09,-3.1,-16.4,-9.4,0.0
991,2002-12-10,-2.6,-14.7,-8.9,0.0
992,2002-12-11,-1.3,-15.3,-6.7,0.0
993,2002-12-12,-0.4,-13.3,-6.1,0.0
994,2002-12-13,-2.4,-11.9,-6.8,0.0
995,2002-12-14,-0.7,-11.7,-6.5,0.0
996,2002-12-15,-1.5,-11.6,-5.0,2.1
997,2002-12-16,-1.4,-11.7,-6.3,0.0
998,2002-12-17,-2.7,-11.6,-7.7,0.0
999,2002-12-18,-3.0,-11.5,-8.2,0.0
1000,2002-12-19,-4.3,-10.1,-7.6,0.3
1001,2002-12-20,-5.1,-12.7,-8.2,1.9
1002,2002-12-21,-8.8,-19.3,-13.6,0.0
1003,2002-12-22,-11.9,-22.4,-17.2,0.0
1004,2002-12-23,-11.3,-23.1,-17.0,0.0
1005,2002-12-24,-9.4,-21.1,-15.9,0.0
1006,2002-12-25,-11.4,-21.8,-17.3,0.0
1007,2002-12-26,-11.7,-21.6,-16.7,0.0
1008,2002-12-27,-11.9,-20.6,-16.2,0.0
1009,2002-12-28,-10.6,-21.0,-15.3,0.0
1010,2002-12-29,-9.8,-20.1,-15.1,0.0
1011,2002-12-30,-8.7,-20.3,-14.1,0.0
1012,2002-12-31,-8.4,-20.4,-14.3,0.0
1013,2003-01-01,-10.6,-22.0,-16.9,0.0
1014,2003-01-02,-7.7,-22.2,-15.0,0.0
1015,2003-01-03,-7.8,-20.0,-13.8,0.0
1016,2003-01-04,-7.1,-18.6,-13.3,0.0
1017,2003-01-05,-5.1,-18.1,-11.9,0.0
1018,2003-01-06,-4.9,-18.0,-11.5,0.0
1019,2003-01-07,-6.9,-15.7,-10.9,0.0
1020,2003-01-08,-4.9,-16.3,-10.5,0.0
1021,2003-01-09,-4.7,-16.2,-10.2,0.0
1022,2003-01-10,-3.9,-16.2,-10.0,0.0
1023,2003-01-11,-2.9,-15.7,-9.0,0.0
1024,2003-01-12,-3.9,-16.2,-10.2,0.0
1025,2003-01-13,-3.8,-16.1,-9.4,0.0
1026,2003-01-14,-1.1,-14.6,-7.2,0.0
1027,2003-01-15,-1.7,-14.5,-7.8,0.0
1028,2003-01-16,-0.8,-12.5,-6.3,0.0
1029,2003-01-17,-0.0,-12.1,-5.5,0.0
1030,2003-01-18,2.1,-10.1,-4.6,0.0
1031,2003-01-19,1.9,-10.7,-4.5,0.0
1032,2003-01-20,-0.5,-12.1,-5.8,0.0
1033,2003-01-21,-0.7,-13.1,-7.0,0.0
1034,2003-01-22,1.9,-13.2,-5.4,0.0
1035,2003-01-23,-0.4,-13.0,-6.1,0.0
1036,2003-01-24,-1.8,-11.8,-7.1,0.0
1037,2003-01-25,-7.2,-18.9,-12.6,0.0
1038,2003-01-26,-4.8,-19.3,-12.0,0.0
1039,2003-01-27,-2.6,-19.5,-10.4,0.0
1040,2003-01-28,-2.6,-18.1,-9.8,0.0
1041,2003-01-29,-2.3,-15.4,-8.5,0.0
1042,2003-01-30,-0.7,-15.6,-7.7,0.0
1043,2003-01-31,-2.0,-14.0,-7.7,0.0
1044,2003-02-01,-1.2,-14.9,-7.5,0.0
1045,2003-02-02,-0.9,-16.1,-8.3,0.0
1046,2003-02-03,0.1,-16.5,-7.4,0.0
1047,2003-02-04,0.8,-14.3,-6.2,0.0
1048,2003-02-05,2.0,-13.6,-5.3,0.0
1049,2003-02-06,0.8,-13.4,-5.8,0.0
1050,2003-02-07,2.6,-14.6,-3.4,0.0
1051,2003-02-08,1.6,-7.2,-3.1,0.0
1052,2003-02-09,-1.5,-12.8,-6.2,0.0
1053,2003-02-10,-1.0,-13.8,-7.3,0.0
1054,2003-02-11,-0.8,-14.0,-7.3,0.0
1055,2003-02-12,-0.1,-14.4,-6.7,0.0
1056,2003-02-13,1.6,-13.7,-5.0,0.0
1057,2003-02-14,2.9,-10.8,-4.1,0.0
1058,2003-02-15,4.0,-10.5,-2.7,0.0
1059,2003-02-16,3.6,-12.0,-2.4,0.0
1060,2003-02-17,7.9,-8.4,0.7,0.0
1061,2003-02-18,13.0,-3.8,4.1,0.0
1062,2003-02-19,7.4,-4.5,0.8,0.0
1063,2003-02-20,2.5,-4.7,-0.6,0.8
1064,2003-02-21,4.3,-6.7,-1.3,0.0
1065,2003-02-22,8.0,-7.3,1.1,0.0
1066,2003-02-23,8.1,-6.3,1.4,0.0
1067,2003-02-24,7.6,-4.7,1.0,0.0
1068,2003-02-25,8.9,-5.0,2.7,0.0
1069,2003-02-26,8.0,-8.4,-0.4,0.0
1070,2003-02-27,4.3,-9.5,-1.9,0.0
1071,2003-02-28,4.9,-6.5,-0.5,0.0
1072,2003-03-01,5.7,-6.6,-0.0,0.0
1073,2003-03-02,6.4,-7.2,0.4,0.0
1074,2003-03-03,3.0,-4.8,-1.3,0.0
