,open,close,high,low
2021-04-23,402.5,399.0,410.75,395.75
2021-04-22,393.25,402.25,403.0,393.25
2021-04-21,385.0,391.75,392.5,384.75
2021-04-20,380.5,385.25,390.0,380.5
2021-04-19,381.0,380.75,384.5,378.75
2021-04-16,383.75,380.75,384.0,380.75
2021-04-15,383.75,382.0,385.25,381.0
2021-04-14,375.5,382.5,385.0,375.0
2021-04-13,372.75,375.5,376.75,372.25
2021-04-12,371.75,372.25,375.75,371.0
2021-04-09,377.5,373.75,378.0,373.75
2021-04-08,372.75,376.75,379.0,372.0
2021-04-07,374.5,371.5,374.5,371.25
2021-04-06,375.5,374.0,377.5,372.25
2021-04-05,372.0,373.0,374.75,371.75
2021-04-01,381.5,372.0,381.75,370.75
2021-03-31,367.0,378.75,382.25,366.75
2021-03-30,373.0,368.5,373.0,366.25
2021-03-29,375.25,373.5,375.25,371.5
2021-03-26,374.75,375.0,375.75,372.25
2021-03-25,380.25,374.25,380.25,373.25
2021-03-24,377.0,381.5,383.75,376.0
2021-03-23,369.0,378.25,379.0,369.0
2021-03-22,366.5,368.5,369.25,363.25
2021-03-19,365.5,366.0,369.5,362.0
2021-03-18,372.25,366.25,373.25,365.0
2021-03-17,373.5,371.5,374.75,371.5
2021-03-16,377.25,374.0,377.25,367.25
2021-03-15,376.75,376.5,378.0,376.25
2021-03-12,381.75,381.75,381.75,381.75
2021-03-11,384.75,381.75,391.0,381.75
2021-03-10,381.75,381.75,381.75,381.75
2021-03-09,389.25,389.25,389.25,389.25
2021-03-08,390.0,390.0,390.0,390.0
2021-03-05,391.5,381.25,391.75,381.25
2021-03-04,374.25,376.0,376.0,374.25
2021-03-03,372.25,372.0,374.0,372.0
2021-03-02,374.5,374.5,374.5,349.25
2021-03-01,374.5,373.5,374.5,358.5
2021-02-26,377.75,376.5,378.0,368.0
2021-02-25,368.0,368.75,371.25,360.0
2021-02-24,362.0,367.25,369.0,361.0
2021-02-23,351.25,363.0,363.0,348.5
